instant,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,rentals
10707,2012-03-27,2,1,3,5,0,2,1,1,9.7,37.0,16.16,17
10708,2012-03-27,2,1,3,6,0,2,1,1,9.7,37.0,11.06,101
10709,2012-03-27,2,1,3,7,0,2,1,1,9.7,37.0,11.06,286
10710,2012-03-27,2,1,3,8,0,2,1,1,9.7,37.0,17.01,581
10711,2012-03-27,2,1,3,9,0,2,1,1,10.5,38.0,11.06,267
10712,2012-03-27,2,1,3,10,0,2,1,1,11.3,35.0,12.76,138
10713,2012-03-27,2,1,3,11,0,2,1,1,12.9,31.0,9.36,175
10714,2012-03-27,2,1,3,12,0,2,1,1,13.7,31.0,9.36,220
10715,2012-03-27,2,1,3,13,0,2,1,1,15.3,27.0,0.0,211
10716,2012-03-27,2,1,3,14,0,2,1,1,16.9,24.0,7.65,184
10717,2012-03-27,2,1,3,15,0,2,1,1,17.7,20.0,0.0,200
10718,2012-03-27,2,1,3,16,0,2,1,1,17.7,20.0,0.0,305
10719,2012-03-27,2,1,3,17,0,2,1,1,18.5,16.0,0.0,614
10720,2012-03-27,2,1,3,18,0,2,1,1,17.7,17.0,5.11,644
10721,2012-03-27,2,1,3,19,0,2,1,1,17.7,17.0,0.0,417
10722,2012-03-27,2,1,3,20,0,2,1,1,17.7,17.0,5.11,294
10723,2012-03-27,2,1,3,21,0,2,1,1,15.3,37.0,9.36,221
10724,2012-03-27,2,1,3,22,0,2,1,1,15.3,37.0,7.65,134
10725,2012-03-27,2,1,3,23,0,2,1,1,15.3,37.0,11.06,64
10726,2012-03-28,2,1,3,0,0,3,1,1,15.3,40.0,16.16,30
10727,2012-03-28,2,1,3,1,0,3,1,1,15.3,46.0,17.01,8
10728,2012-03-28,2,1,3,2,0,3,1,1,14.5,49.0,17.01,3
10729,2012-03-28,2,1,3,3,0,3,1,1,14.5,42.0,18.72,5
10730,2012-03-28,2,1,3,4,0,3,1,1,15.3,43.0,17.01,1
10731,2012-03-28,2,1,3,5,0,3,1,1,15.3,43.0,17.01,40
10732,2012-03-28,2,1,3,6,0,3,1,1,15.3,46.0,20.42,115
10733,2012-03-28,2,1,3,7,0,3,1,1,15.3,46.0,18.72,358
10734,2012-03-28,2,1,3,8,0,3,1,1,16.1,46.0,20.42,658
10735,2012-03-28,2,1,3,9,0,3,1,1,16.9,43.0,25.52,314
10736,2012-03-28,2,1,3,10,0,3,1,1,19.3,41.0,23.82,173
10737,2012-03-28,2,1,3,11,0,3,1,1,20.9,42.0,22.12,222
10738,2012-03-28,2,1,3,12,0,3,1,2,22.5,39.0,20.42,268
10739,2012-03-28,2,1,3,13,0,3,1,1,23.3,43.0,18.72,273
10740,2012-03-28,2,1,3,14,0,3,1,1,25.7,38.0,20.42,221
10741,2012-03-28,2,1,3,15,0,3,1,2,25.7,41.0,17.01,199
10742,2012-03-28,2,1,3,16,0,3,1,3,25.7,43.0,5.11,221
10743,2012-03-28,2,1,3,17,0,3,1,1,24.9,60.0,12.76,604
10744,2012-03-28,2,1,3,18,0,3,1,1,24.9,60.0,12.76,641
10745,2012-03-28,2,1,3,19,0,3,1,1,24.9,56.00000000000001,11.06,456
10746,2012-03-28,2,1,3,20,0,3,1,1,24.9,56.00000000000001,17.01,362
10747,2012-03-28,2,1,3,21,0,3,1,1,24.1,60.0,14.46,261
10748,2012-03-28,2,1,3,22,0,3,1,1,23.3,64.0,7.65,172
10749,2012-03-28,2,1,3,23,0,3,1,1,22.5,68.0,7.65,93
10750,2012-03-29,2,1,3,0,0,4,1,1,22.5,68.0,11.06,48
10751,2012-03-29,2,1,3,1,0,4,1,1,23.3,60.0,7.65,33
10752,2012-03-29,2,1,3,2,0,4,1,1,24.9,28.000000000000004,17.01,6
10753,2012-03-29,2,1,3,3,0,4,1,1,24.1,28.000000000000004,14.46,5
10754,2012-03-29,2,1,3,4,0,4,1,1,21.7,36.0,14.46,9
10755,2012-03-29,2,1,3,5,0,4,1,1,20.9,45.0,12.76,32
10756,2012-03-29,2,1,3,6,0,4,1,1,19.3,59.0,14.46,117
10757,2012-03-29,2,1,3,7,0,4,1,1,19.3,51.0,20.42,367
10758,2012-03-29,2,1,3,8,0,4,1,1,19.3,47.0,23.82,654
10759,2012-03-29,2,1,3,9,0,4,1,1,20.1,48.0,23.82,321
10760,2012-03-29,2,1,3,10,0,4,1,1,19.3,47.0,25.52,166
10761,2012-03-29,2,1,3,11,0,4,1,1,20.9,45.0,23.82,220
10762,2012-03-29,2,1,3,12,0,4,1,1,20.9,42.0,28.07,292
10763,2012-03-29,2,1,3,13,0,4,1,1,19.3,44.0,18.72,273
10764,2012-03-29,2,1,3,14,0,4,1,1,20.9,42.0,20.42,238
10765,2012-03-29,2,1,3,15,0,4,1,1,21.7,39.0,20.42,307
10766,2012-03-29,2,1,3,16,0,4,1,1,21.7,36.0,18.72,388
10767,2012-03-29,2,1,3,17,0,4,1,1,21.7,38.0,22.12,703
10768,2012-03-29,2,1,3,18,0,4,1,1,20.9,39.0,17.01,681
10769,2012-03-29,2,1,3,19,0,4,1,1,20.1,39.0,16.16,468
10770,2012-03-29,2,1,3,20,0,4,1,1,19.3,38.0,17.01,335
10771,2012-03-29,2,1,3,21,0,4,1,1,18.5,44.0,16.16,224
10772,2012-03-29,2,1,3,22,0,4,1,1,17.7,44.0,16.16,152
10773,2012-03-29,2,1,3,23,0,4,1,1,17.7,47.0,17.01,94
10774,2012-03-30,2,1,3,0,0,5,1,1,16.9,47.0,17.01,59
10775,2012-03-30,2,1,3,1,0,5,1,1,16.1,50.0,16.16,27
10776,2012-03-30,2,1,3,2,0,5,1,1,15.3,53.0,17.01,7
10777,2012-03-30,2,1,3,3,0,5,1,1,14.5,61.0,7.65,7
10778,2012-03-30,2,1,3,4,0,5,1,1,14.5,53.0,5.11,2
10779,2012-03-30,2,1,3,5,0,5,1,1,13.7,61.0,5.11,26
10780,2012-03-30,2,1,3,6,0,5,1,1,13.7,56.99999999999999,7.65,86
10781,2012-03-30,2,1,3,7,0,5,1,1,13.7,56.99999999999999,9.36,289
10782,2012-03-30,2,1,3,8,0,5,1,1,13.7,66.0,9.36,593
10783,2012-03-30,2,1,3,9,0,5,1,1,14.5,56.99999999999999,9.36,321
10784,2012-03-30,2,1,3,10,0,5,1,2,15.3,56.99999999999999,5.96,187
10785,2012-03-30,2,1,3,11,0,5,1,2,15.3,53.0,0.0,201
10786,2012-03-30,2,1,3,12,0,5,1,2,16.1,54.0,0.0,270
10787,2012-03-30,2,1,3,13,0,5,1,3,16.9,50.0,0.0,242
10788,2012-03-30,2,1,3,14,0,5,1,3,16.9,54.0,0.0,229
10789,2012-03-30,2,1,3,15,0,5,1,3,17.7,54.0,0.0,280
10790,2012-03-30,2,1,3,16,0,5,1,3,16.9,62.0,16.16,367
10791,2012-03-30,2,1,3,17,0,5,1,2,16.9,62.0,12.76,606
10792,2012-03-30,2,1,3,18,0,5,1,1,17.7,54.0,11.06,560
10793,2012-03-30,2,1,3,19,0,5,1,1,16.9,62.0,12.76,395
10794,2012-03-30,2,1,3,20,0,5,1,1,16.9,62.0,9.36,209
10795,2012-03-30,2,1,3,21,0,5,1,1,16.1,66.0,7.65,220
10796,2012-03-30,2,1,3,22,0,5,1,1,15.3,71.0,9.36,153
10797,2012-03-30,2,1,3,23,0,5,1,1,15.3,71.0,0.0,123
10798,2012-03-31,2,1,3,0,0,6,0,1,16.1,82.0,11.06,92
10799,2012-03-31,2,1,3,1,0,6,0,2,16.9,76.0,11.06,82
10800,2012-03-31,2,1,3,2,0,6,0,2,17.7,77.0,14.46,69
10801,2012-03-31,2,1,3,3,0,6,0,1,16.9,82.0,14.46,31
10802,2012-03-31,2,1,3,4,0,6,0,1,17.7,77.0,23.82,8
10803,2012-03-31,2,1,3,5,0,6,0,1,16.9,82.0,12.76,5
10804,2012-03-31,2,1,3,6,0,6,0,2,15.3,87.0,9.36,23
10805,2012-03-31,2,1,3,7,0,6,0,2,15.3,87.0,9.36,44
10806,2012-03-31,2,1,3,8,0,6,0,2,15.3,87.0,11.06,145
10807,2012-03-31,2,1,3,9,0,6,0,2,16.9,76.0,11.06,223
10808,2012-03-31,2,1,3,10,0,6,0,2,16.9,76.0,7.65,313
10809,2012-03-31,2,1,3,11,0,6,0,1,19.3,72.0,7.65,463
10810,2012-03-31,2,1,3,12,0,6,0,1,20.1,67.0,0.0,621
10811,2012-03-31,2,1,3,13,0,6,0,1,22.5,60.0,7.65,638
10812,2012-03-31,2,1,3,14,0,6,0,2,20.9,63.0,14.46,551
10813,2012-03-31,2,1,3,15,0,6,0,2,21.7,59.0,16.16,605
10814,2012-03-31,2,1,3,16,0,6,0,2,20.9,63.0,17.01,535
10815,2012-03-31,2,1,3,17,0,6,0,1,20.1,67.0,23.82,543
10816,2012-03-31,2,1,3,18,0,6,0,2,18.5,72.0,26.37,341
10817,2012-03-31,2,1,3,19,0,6,0,1,17.7,71.0,25.52,284
10818,2012-03-31,2,1,3,20,0,6,0,2,16.9,71.0,18.72,208
10819,2012-03-31,2,1,3,21,0,6,0,2,16.9,71.0,18.72,143
10820,2012-03-31,2,1,3,22,0,6,0,2,16.1,71.0,14.46,156
10821,2012-03-31,2,1,3,23,0,6,0,2,15.3,76.0,16.16,112
10822,2012-04-01,2,1,4,0,0,0,0,2,15.3,76.0,14.46,67
10823,2012-04-01,2,1,4,1,0,0,0,2,15.3,76.0,9.36,62
10824,2012-04-01,2,1,4,2,0,0,0,2,15.3,76.0,9.36,81
10825,2012-04-01,2,1,4,3,0,0,0,2,14.5,81.0,7.65,25
10826,2012-04-01,2,1,4,4,0,0,0,2,14.5,81.0,5.11,12
10827,2012-04-01,2,1,4,5,0,0,0,2,14.5,81.0,5.11,18
10828,2012-04-01,2,1,4,6,0,0,0,2,15.3,76.0,7.65,97
10829,2012-04-01,2,1,4,7,0,0,0,2,15.3,71.0,7.65,84
10830,2012-04-01,2,1,4,8,0,0,0,2,15.3,76.0,5.11,125
10831,2012-04-01,2,1,4,9,0,0,0,2,15.3,81.0,7.65,275
10832,2012-04-01,2,1,4,10,0,0,0,2,16.9,71.0,5.96,360
10833,2012-04-01,2,1,4,11,0,0,0,2,16.9,71.0,11.06,451
10834,2012-04-01,2,1,4,12,0,0,0,2,17.7,67.0,12.76,445
10835,2012-04-01,2,1,4,13,0,0,0,2,18.5,62.0,11.06,464
10836,2012-04-01,2,1,4,14,0,0,0,2,20.1,55.00000000000001,12.76,561
10837,2012-04-01,2,1,4,15,0,0,0,1,20.9,55.00000000000001,14.46,573
10838,2012-04-01,2,1,4,16,0,0,0,1,21.7,52.0,14.46,511
10839,2012-04-01,2,1,4,17,0,0,0,1,21.7,55.00000000000001,16.16,555
10840,2012-04-01,2,1,4,18,0,0,0,1,21.7,52.0,17.01,432
10841,2012-04-01,2,1,4,19,0,0,0,1,21.7,55.00000000000001,12.76,346
10842,2012-04-01,2,1,4,20,0,0,0,2,20.9,59.0,12.76,232
10843,2012-04-01,2,1,4,21,0,0,0,2,20.9,59.0,9.36,134
10844,2012-04-01,2,1,4,22,0,0,0,3,20.9,63.0,5.96,68
10845,2012-04-01,2,1,4,23,0,0,0,3,19.3,72.0,0.0,63
10846,2012-04-02,2,1,4,0,0,1,1,3,18.5,82.0,5.96,17
10847,2012-04-02,2,1,4,1,0,1,1,3,17.7,88.0,5.11,5
10848,2012-04-02,2,1,4,2,0,1,1,3,18.5,94.0,7.65,5
10849,2012-04-02,2,1,4,4,0,1,1,1,16.9,76.0,28.07,4
10850,2012-04-02,2,1,4,5,0,1,1,1,16.9,76.0,28.07,24
10851,2012-04-02,2,1,4,6,0,1,1,1,15.3,71.0,26.37,110
10852,2012-04-02,2,1,4,7,0,1,1,1,14.5,66.0,22.12,306
10853,2012-04-02,2,1,4,8,0,1,1,1,15.3,56.99999999999999,18.72,589
10854,2012-04-02,2,1,4,9,0,1,1,1,16.1,54.0,20.42,317
10855,2012-04-02,2,1,4,10,0,1,1,1,16.9,50.0,29.78,204
10856,2012-04-02,2,1,4,11,0,1,1,1,17.7,47.0,25.52,209
10857,2012-04-02,2,1,4,12,0,1,1,1,18.5,44.0,25.52,281
10858,2012-04-02,2,1,4,13,0,1,1,1,19.3,36.0,17.01,281
10859,2012-04-02,2,1,4,14,0,1,1,1,19.3,31.0,23.82,268
10860,2012-04-02,2,1,4,15,0,1,1,1,20.1,33.0,23.82,324
10861,2012-04-02,2,1,4,16,0,1,1,1,20.9,34.0,18.72,395
10862,2012-04-02,2,1,4,17,0,1,1,1,20.9,29.0,16.16,729
10863,2012-04-02,2,1,4,18,0,1,1,1,20.9,27.0,14.46,618
10864,2012-04-02,2,1,4,19,0,1,1,1,20.9,27.0,14.46,494
10865,2012-04-02,2,1,4,20,0,1,1,1,19.3,31.0,9.36,329
10866,2012-04-02,2,1,4,21,0,1,1,1,19.3,28.000000000000004,7.65,238
10867,2012-04-02,2,1,4,22,0,1,1,1,17.7,44.0,11.06,123
10868,2012-04-02,2,1,4,23,0,1,1,1,18.5,35.0,9.36,66
10869,2012-04-03,2,1,4,0,0,2,1,1,16.9,43.0,7.65,33
10870,2012-04-03,2,1,4,1,0,2,1,1,16.1,46.0,12.76,11
10871,2012-04-03,2,1,4,2,0,2,1,1,15.3,53.0,9.36,5
10872,2012-04-03,2,1,4,3,0,2,1,1,16.1,46.0,0.0,3
10873,2012-04-03,2,1,4,4,0,2,1,1,13.7,66.0,5.11,1
10874,2012-04-03,2,1,4,5,0,2,1,1,13.7,66.0,5.11,27
10875,2012-04-03,2,1,4,6,0,2,1,1,12.9,61.0,5.11,100
10876,2012-04-03,2,1,4,7,0,2,1,1,13.7,66.0,5.11,341
10877,2012-04-03,2,1,4,8,0,2,1,1,14.5,56.99999999999999,0.0,604
10878,2012-04-03,2,1,4,9,0,2,1,1,17.7,38.0,5.11,408
10879,2012-04-03,2,1,4,10,0,2,1,1,18.5,33.0,0.0,219
10880,2012-04-03,2,1,4,11,0,2,1,1,20.1,23.0,0.0,258
10881,2012-04-03,2,1,4,12,0,2,1,1,21.7,25.0,0.0,331
10882,2012-04-03,2,1,4,13,0,2,1,1,23.3,19.0,14.46,345
10883,2012-04-03,2,1,4,14,0,2,1,1,23.3,21.0,12.76,311
10884,2012-04-03,2,1,4,15,0,2,1,1,24.9,20.0,11.06,316
10885,2012-04-03,2,1,4,16,0,2,1,1,25.7,21.0,9.36,485
10886,2012-04-03,2,1,4,17,0,2,1,1,25.7,17.0,11.06,757
10887,2012-04-03,2,1,4,18,0,2,1,1,24.9,26.0,9.36,800
10888,2012-04-03,2,1,4,19,0,2,1,1,23.3,26.0,5.96,558
10889,2012-04-03,2,1,4,20,0,2,1,1,23.3,24.0,7.65,379
10890,2012-04-03,2,1,4,21,0,2,1,1,22.5,45.0,0.0,243
10891,2012-04-03,2,1,4,22,0,2,1,1,20.9,51.0,0.0,158
10892,2012-04-03,2,1,4,23,0,2,1,1,20.9,59.0,0.0,79
10893,2012-04-04,2,1,4,0,0,3,1,1,20.1,48.0,0.0,41
10894,2012-04-04,2,1,4,1,0,3,1,1,19.3,59.0,0.0,11
10895,2012-04-04,2,1,4,2,0,3,1,1,19.3,51.0,0.0,5
10896,2012-04-04,2,1,4,3,0,3,1,1,18.5,57.99999999999999,5.11,3
10897,2012-04-04,2,1,4,4,0,3,1,1,17.7,67.0,5.11,1
10898,2012-04-04,2,1,4,5,0,3,1,1,17.7,67.0,5.11,27
10899,2012-04-04,2,1,4,6,0,3,1,2,17.7,57.99999999999999,0.0,126
10900,2012-04-04,2,1,4,7,0,3,1,2,18.5,62.0,0.0,366
10901,2012-04-04,2,1,4,8,0,3,1,2,18.5,72.0,5.96,684
10902,2012-04-04,2,1,4,9,0,3,1,2,20.1,55.00000000000001,7.65,363
10903,2012-04-04,2,1,4,10,0,3,1,2,22.5,45.0,7.65,167
10904,2012-04-04,2,1,4,11,0,3,1,2,24.9,43.0,20.42,213
10905,2012-04-04,2,1,4,12,0,3,1,2,24.9,46.0,23.82,283
10906,2012-04-04,2,1,4,13,0,3,1,2,24.9,46.0,14.46,251
10907,2012-04-04,2,1,4,14,0,3,1,2,25.7,46.0,11.06,258
10908,2012-04-04,2,1,4,15,0,3,1,2,26.5,44.0,16.16,268
10909,2012-04-04,2,1,4,16,0,3,1,2,26.5,44.0,16.16,390
10910,2012-04-04,2,1,4,17,0,3,1,1,27.3,41.0,17.01,744
10911,2012-04-04,2,1,4,18,0,3,1,1,27.3,41.0,14.46,759
10912,2012-04-04,2,1,4,19,0,3,1,1,27.3,39.0,12.76,494
10913,2012-04-04,2,1,4,20,0,3,1,1,26.5,27.0,12.76,372
10914,2012-04-04,2,1,4,21,0,3,1,1,24.9,23.0,18.72,298
10915,2012-04-04,2,1,4,22,0,3,1,1,23.3,22.0,9.36,181
10916,2012-04-04,2,1,4,23,0,3,1,1,21.7,23.0,23.82,131
10917,2012-04-05,2,1,4,0,0,4,1,1,21.7,23.0,23.82,45
10918,2012-04-05,2,1,4,1,0,4,1,1,20.1,27.0,18.72,13
10919,2012-04-05,2,1,4,2,0,4,1,1,19.3,33.0,25.52,18
10920,2012-04-05,2,1,4,3,0,4,1,1,17.7,41.0,17.01,5
10921,2012-04-05,2,1,4,4,0,4,1,1,16.1,43.0,16.16,1
10922,2012-04-05,2,1,4,5,0,4,1,1,16.1,43.0,16.16,29
10923,2012-04-05,2,1,4,6,0,4,1,1,15.3,46.0,18.72,126
10924,2012-04-05,2,1,4,7,0,4,1,1,14.5,49.0,11.06,354
10925,2012-04-05,2,1,4,8,0,4,1,1,15.3,46.0,12.76,638
10926,2012-04-05,2,1,4,9,0,4,1,1,16.9,37.0,14.46,351
10927,2012-04-05,2,1,4,10,0,4,1,1,17.7,35.0,16.16,246
10928,2012-04-05,2,1,4,11,0,4,1,2,17.7,38.0,12.76,268
10929,2012-04-05,2,1,4,12,0,4,1,1,18.5,33.0,0.0,276
10930,2012-04-05,2,1,4,13,0,4,1,1,19.3,31.0,0.0,291
10931,2012-04-05,2,1,4,14,0,4,1,1,19.3,33.0,9.36,287
10932,2012-04-05,2,1,4,15,0,4,1,1,20.9,31.0,5.96,269
10933,2012-04-05,2,1,4,16,0,4,1,1,20.9,31.0,11.06,402
10934,2012-04-05,2,1,4,17,0,4,1,1,20.9,31.0,9.36,822
10935,2012-04-05,2,1,4,18,0,4,1,1,20.9,31.0,5.96,698
10936,2012-04-05,2,1,4,19,0,4,1,1,20.1,31.0,14.46,487
10937,2012-04-05,2,1,4,20,0,4,1,1,18.5,41.0,11.06,312
10938,2012-04-05,2,1,4,21,0,4,1,1,17.7,47.0,11.06,234
10939,2012-04-05,2,1,4,22,0,4,1,1,16.9,47.0,11.06,149
10940,2012-04-05,2,1,4,23,0,4,1,1,16.9,50.0,7.65,136
10941,2012-04-06,2,1,4,0,0,5,1,1,16.9,43.0,0.0,61
10942,2012-04-06,2,1,4,1,0,5,1,1,15.3,62.0,7.65,38
10943,2012-04-06,2,1,4,2,0,5,1,1,15.3,50.0,22.12,11
10944,2012-04-06,2,1,4,3,0,5,1,1,14.5,53.0,18.72,8
10945,2012-04-06,2,1,4,4,0,5,1,1,14.5,49.0,14.46,5
10946,2012-04-06,2,1,4,5,0,5,1,1,13.7,53.0,18.72,23
10947,2012-04-06,2,1,4,6,0,5,1,1,12.9,49.0,22.12,80
10948,2012-04-06,2,1,4,7,0,5,1,1,12.9,49.0,16.16,246
10949,2012-04-06,2,1,4,8,0,5,1,1,12.9,49.0,18.72,508
10950,2012-04-06,2,1,4,9,0,5,1,1,14.5,42.0,18.72,376
10951,2012-04-06,2,1,4,10,0,5,1,1,15.3,40.0,18.72,238
10952,2012-04-06,2,1,4,11,0,5,1,1,16.9,37.0,17.01,291
10953,2012-04-06,2,1,4,12,0,5,1,1,17.7,35.0,17.01,337
10954,2012-04-06,2,1,4,13,0,5,1,1,18.5,33.0,18.72,411
10955,2012-04-06,2,1,4,14,0,5,1,1,20.1,29.0,22.12,490
10956,2012-04-06,2,1,4,15,0,5,1,1,20.9,27.0,16.16,537
10957,2012-04-06,2,1,4,16,0,5,1,1,20.9,22.0,23.82,536
10958,2012-04-06,2,1,4,17,0,5,1,1,21.7,23.0,23.82,655
10959,2012-04-06,2,1,4,18,0,5,1,1,20.9,22.0,26.37,484
10960,2012-04-06,2,1,4,19,0,5,1,1,20.1,23.0,17.01,412
10961,2012-04-06,2,1,4,20,0,5,1,1,19.3,24.0,16.16,252
10962,2012-04-06,2,1,4,21,0,5,1,1,18.5,26.0,7.65,190
10963,2012-04-06,2,1,4,22,0,5,1,1,16.9,35.0,12.76,158
10964,2012-04-06,2,1,4,23,0,5,1,1,17.7,30.0,16.16,113
10965,2012-04-07,2,1,4,0,0,6,0,1,17.7,26.0,17.01,94
10966,2012-04-07,2,1,4,1,0,6,0,1,16.9,28.000000000000004,14.46,69
10967,2012-04-07,2,1,4,2,0,6,0,1,15.3,29.0,20.42,36
10968,2012-04-07,2,1,4,3,0,6,0,1,15.3,32.0,14.46,28
10969,2012-04-07,2,1,4,4,0,6,0,1,13.7,36.0,9.36,7
10970,2012-04-07,2,1,4,5,0,6,0,1,13.7,33.0,9.36,2
10971,2012-04-07,2,1,4,6,0,6,0,1,13.7,36.0,11.06,19
10972,2012-04-07,2,1,4,7,0,6,0,1,13.7,33.0,16.16,54
10973,2012-04-07,2,1,4,8,0,6,0,1,14.5,34.0,14.46,123
10974,2012-04-07,2,1,4,9,0,6,0,1,16.9,30.0,14.46,276
10975,2012-04-07,2,1,4,10,0,6,0,1,17.7,28.000000000000004,14.46,363
10976,2012-04-07,2,1,4,11,0,6,0,1,18.5,24.0,17.01,495
10977,2012-04-07,2,1,4,12,0,6,0,1,19.3,23.0,22.12,590
10978,2012-04-07,2,1,4,13,0,6,0,1,20.9,22.0,11.06,643
10979,2012-04-07,2,1,4,14,0,6,0,1,20.9,22.0,17.01,578
10980,2012-04-07,2,1,4,15,0,6,0,1,21.7,19.0,23.82,626
10981,2012-04-07,2,1,4,16,0,6,0,1,22.5,19.0,22.12,615
10982,2012-04-07,2,1,4,17,0,6,0,1,22.5,19.0,23.82,567
10983,2012-04-07,2,1,4,18,0,6,0,1,22.5,18.0,17.01,517
10984,2012-04-07,2,1,4,19,0,6,0,1,22.5,16.0,18.72,413
10985,2012-04-07,2,1,4,20,0,6,0,1,20.9,20.0,12.76,208
10986,2012-04-07,2,1,4,21,0,6,0,1,20.9,20.0,11.06,234
10987,2012-04-07,2,1,4,22,0,6,0,1,20.1,20.0,11.06,182
10988,2012-04-07,2,1,4,23,0,6,0,1,19.3,23.0,12.76,118
10989,2012-04-08,2,1,4,0,0,0,0,1,18.5,24.0,12.76,85
10990,2012-04-08,2,1,4,1,0,0,0,1,18.5,24.0,12.76,64
10991,2012-04-08,2,1,4,2,0,0,0,1,18.5,24.0,12.76,32
10992,2012-04-08,2,1,4,3,0,0,0,1,17.7,26.0,7.65,26
10993,2012-04-08,2,1,4,4,0,0,0,1,16.9,40.0,0.0,7
10994,2012-04-08,2,1,4,5,0,0,0,1,16.1,46.0,0.0,12
10995,2012-04-08,2,1,4,6,0,0,0,1,15.3,37.0,0.0,28
10996,2012-04-08,2,1,4,7,0,0,0,1,16.1,27.0,9.36,37
10997,2012-04-08,2,1,4,8,0,0,0,1,16.9,30.0,11.06,84
10998,2012-04-08,2,1,4,9,0,0,0,1,18.5,26.0,12.76,179
10999,2012-04-08,2,1,4,10,0,0,0,1,20.9,25.0,12.76,299
11000,2012-04-08,2,1,4,11,0,0,0,1,20.9,25.0,16.16,404
11001,2012-04-08,2,1,4,12,0,0,0,1,22.5,24.0,14.46,457
11002,2012-04-08,2,1,4,13,0,0,0,1,24.1,23.0,9.36,483
11003,2012-04-08,2,1,4,14,0,0,0,1,24.9,18.0,25.52,503
11004,2012-04-08,2,1,4,15,0,0,0,1,25.7,17.0,20.42,486
11005,2012-04-08,2,1,4,16,0,0,0,1,26.5,19.0,18.72,476
11006,2012-04-08,2,1,4,17,0,0,0,1,25.7,22.0,17.01,411
11007,2012-04-08,2,1,4,18,0,0,0,1,25.7,25.0,18.72,310
11008,2012-04-08,2,1,4,19,0,0,0,1,24.9,23.0,22.12,276
11009,2012-04-08,2,1,4,20,0,0,0,1,23.3,28.000000000000004,23.82,211
11010,2012-04-08,2,1,4,21,0,0,0,1,21.7,34.0,12.76,130
11011,2012-04-08,2,1,4,22,0,0,0,1,20.9,36.0,12.76,118
11012,2012-04-08,2,1,4,23,0,0,0,1,20.9,39.0,14.46,51
11013,2012-04-09,2,1,4,0,0,1,1,1,20.1,39.0,16.16,37
11014,2012-04-09,2,1,4,1,0,1,1,1,19.3,41.0,7.65,16
11015,2012-04-09,2,1,4,2,0,1,1,1,19.3,31.0,11.06,6
11016,2012-04-09,2,1,4,3,0,1,1,1,18.5,30.0,9.36,3
11017,2012-04-09,2,1,4,4,0,1,1,1,18.5,24.0,11.06,5
11018,2012-04-09,2,1,4,5,0,1,1,1,18.5,24.0,11.06,32
11019,2012-04-09,2,1,4,6,0,1,1,1,17.7,26.0,12.76,111
11020,2012-04-09,2,1,4,7,0,1,1,1,17.7,28.000000000000004,11.06,331
11021,2012-04-09,2,1,4,8,0,1,1,1,18.5,30.0,11.06,617
11022,2012-04-09,2,1,4,9,0,1,1,1,19.3,31.0,20.42,286
11023,2012-04-09,2,1,4,10,0,1,1,1,20.9,27.0,28.07,178
11024,2012-04-09,2,1,4,11,0,1,1,1,21.7,27.0,23.82,223
11025,2012-04-09,2,1,4,12,0,1,1,1,22.5,28.000000000000004,40.83,280
11026,2012-04-09,2,1,4,13,0,1,1,1,22.5,28.000000000000004,33.18,281
11027,2012-04-09,2,1,4,14,0,1,1,1,23.3,28.000000000000004,31.47,218
11028,2012-04-09,2,1,4,15,0,1,1,1,24.1,28.000000000000004,31.47,255
11029,2012-04-09,2,1,4,16,0,1,1,1,23.3,30.0,23.82,391
11030,2012-04-09,2,1,4,17,0,1,1,1,22.5,32.0,23.82,632
11031,2012-04-09,2,1,4,18,0,1,1,1,22.5,34.0,17.01,646
11032,2012-04-09,2,1,4,19,0,1,1,1,21.7,34.0,20.42,421
11033,2012-04-09,2,1,4,20,0,1,1,1,20.9,36.0,25.52,276
11034,2012-04-09,2,1,4,21,0,1,1,3,20.1,41.0,23.82,165
11035,2012-04-09,2,1,4,22,0,1,1,2,19.3,41.0,28.07,108
11036,2012-04-09,2,1,4,23,0,1,1,1,18.5,44.0,17.01,67
11037,2012-04-10,2,1,4,0,0,2,1,2,18.5,47.0,16.16,26
11038,2012-04-10,2,1,4,1,0,2,1,1,17.7,50.0,12.76,9
11039,2012-04-10,2,1,4,2,0,2,1,1,15.3,71.0,7.65,2
11040,2012-04-10,2,1,4,3,0,2,1,1,15.3,71.0,7.65,2
11041,2012-04-10,2,1,4,4,0,2,1,1,14.5,71.0,7.65,2
11042,2012-04-10,2,1,4,5,0,2,1,1,14.5,71.0,7.65,24
11043,2012-04-10,2,1,4,6,0,2,1,1,14.5,71.0,5.96,103
11044,2012-04-10,2,1,4,7,0,2,1,1,14.5,71.0,5.96,384
11045,2012-04-10,2,1,4,8,0,2,1,1,16.1,62.0,7.65,692
11046,2012-04-10,2,1,4,9,0,2,1,1,17.7,67.0,11.06,319
11047,2012-04-10,2,1,4,10,0,2,1,1,19.3,47.0,9.36,181
11048,2012-04-10,2,1,4,11,0,2,1,1,20.9,36.0,0.0,239
11049,2012-04-10,2,1,4,12,0,2,1,1,22.5,22.0,16.16,259
11050,2012-04-10,2,1,4,13,0,2,1,1,21.7,23.0,9.36,283
11051,2012-04-10,2,1,4,14,0,2,1,1,22.5,24.0,11.06,224
11052,2012-04-10,2,1,4,15,0,2,1,1,23.3,21.0,17.01,203
